Tweet_count,Username,Text,Created At,Retweets,Likes
821,Special Olympics New York,Watch our channels tomorrow as we announce the delegates from New York who will travel to Italy next March for the @SOWG_! Go @SpecialOlyUSA! #Cheer4USA #Turin2025 https://t.co/2QWP6Y7Tnr,Mon Aug 19 23:00:08 +0000 2024,1,14
822,Texas Macula & Retina,"🏅 Did you know? Visually impaired athletes compete at the highest levels in both the Paralympic and Olympic Games! With the help of guide runners, adaptive equipment, and sheer determination, they showcase incredible skills and inspire us all. 💪 Let's ce
https://t.co/CvemWu0018",Mon Aug 19 23:00:04 +0000 2024,0,0
823,Jim Rome,"“This is the beginning of an Olympic bounce back.”

Bob Costas on getting to experience the Olympics as a spectator. https://t.co/PYAxwdRLt7",Mon Aug 19 23:00:01 +0000 2024,5,48
824,Chasetown FC - Youth Development Programme,"🔵🦌⚽ 𝐔𝟏𝟖 𝐌𝐀𝐓𝐂𝐇𝐃𝐀𝐘! ⚽🦌🔵

Good luck to the @ChasetownFC1954 U18s, who kick off their season tonight.

🏆 Midland Floodlit Youth League
⚽️ Rushall Olympic U18 vs. Chasetown U18
⌚ KO 7.45pm
🎟 Adults £4, Conc. £2, U11s Free
🏟 Dales Lane, off Daw End, Rushall WS4 1LJ https://t.co/vXHOjFmku7",Mon Aug 19 23:00:01 +0000 2024,0,3
825,Mariana Parks - PT Pro Talk Podcast,"👉@TeamRehabProX´s interview on PT Pro Talk Podcast 

📽️Link to interview on Youtube: https://t.co/RanZnoxYU7 
🎧https://t.co/yDLj895jvh 
🔗Links to podcast in bio                                 

#PT #Rehab #Olympics https://t.co/uPon9qleGQ",Mon Aug 19 23:00:00 +0000 2024,0,0
826,vegeta in the end amv,@lazyuniverses he did turkey but not my country that freaking invented the Olympics and i took that extremely personally 🥲,Mon Aug 19 22:59:58 +0000 2024,0,1
827,Yazmín Luna Urrutia,Lindsey Jacobellis Suffers Winter Olympics Heartbreak -- Again. This was the snowboarder''s fourth time competing and third time going home without a medal. #WinterOlympics $BOME $XRP,Mon Aug 19 22:59:57 +0000 2024,0,0
828,²³𝙻𝚎𝙱𝚛𝚘𝚗𝚌𝚑𝚒𝚝𝚒𝚜🏀☄️🌎💞,"@startstrikin @KingJames prolly doing something business related i’m guessing, and winding down after the olympics. He needs to give his body some rest",Mon Aug 19 22:59:55 +0000 2024,0,42
829,CertifiedFootballGenius,@CapeColoureds @creepydotorg @Olympics Except they did https://t.co/9hldl4gMwJ,Mon Aug 19 22:59:47 +0000 2024,0,0
830,🇭🇰🚔🇨🇳💪✊🥭,@zxmnswko @stkms0011223344 It has also been removed from NBC Olympics/Peacock along with all the Breaking battles from the Olympics. The only videos related are from pre-show festivities and DJs scratching records.,Mon Aug 19 22:59:47 +0000 2024,0,3
831,hector lamadrid,@ESPNNBA Yeah he doesn’t like Jordan due to decades of beatings. I think he got snubbed for the Olympic team as well.  Bad blood runs deep.,Mon Aug 19 22:59:41 +0000 2024,0,0
832,Messmer the Impaler,@Fuggoffatron @2Anumberone @TruBluMarin @KeneAkers @DanLandis14 “Mr IOC I didn’t miss any shots at the Olympics all of them went exactly where i was aiming” lol.,Mon Aug 19 22:59:32 +0000 2024,0,0
833,Cyane,"@Cigano300 There is a difference between signing olympic wrestlera and signing a athletes just because they are big or agile, I wouldn't count them together",Mon Aug 19 22:59:31 +0000 2024,0,0
834,cfromthewoods,@DC_Draino Maybe they can go outside and find some street twerkers or Olympic-grade break dancers to excite and increase the crowd numbers.,Mon Aug 19 22:59:30 +0000 2024,0,3
835,Ocarina Jones 🇮🇱,"Notes from all over
Roger Franklin Quadrant Online 18th August 2024 

John Whitehall has written extensively at Quadrant of the trans cult, its focus on children and the often heartbreaking consequences of “gender affirming care”.

Now that the Olympics have  demonstrated how https://t.co/i5oY70h5Xv",Mon Aug 19 22:59:29 +0000 2024,3,3
836,CarsOnVHS,@antintheleauge @TheDunkCentral @club520podcast He's also a gold medalist for the Olympics.,Mon Aug 19 22:59:24 +0000 2024,0,0
837,Barry Duffield,The BBC is Lying: Olympic Boxer Is NOT A Woman - Dr. Emma Hilton (4K) | ... https://t.co/BtXw7EdUW2 via @YouTube,Mon Aug 19 22:59:23 +0000 2024,0,0
838,🐍👑🐐2️⃣3️⃣👑2️⃣3️⃣🐐👑🐍,"@CWilliamson44 Truth hurts. They try their best to put her down, but she’s still playing GREAT basketball, driving revenue to their league, and literally creating an overall better experience for the fans. Snubbed at a chance to play in her first Olympic tournament due to bias and jealousy.. If",Mon Aug 19 22:59:22 +0000 2024,0,12
839,Online Luddite,"@jacobin Anne Hidalgo has a fantastic record on the environment during her tenure as Paris mayor.
And those Olympics were wonderful.",Mon Aug 19 22:59:16 +0000 2024,0,0
840,8/24Mamba-Forever 🐍,Dwyane Wade holding Kobe Bryant's Jersey in USA vs Serbia Olympics 🥹🐍👑🥶 https://t.co/ZNcJGWkkJr,Mon Aug 19 22:59:14 +0000 2024,175,2152
841,Greg Franck,@charliekirk11 What is a woman @charliekirk11? Because being born female and living as a female their whole life and competing in women's Olympics events isn't enough if the woman in question doesn't look like your definition of woman. Quit being disrespectful.,Mon Aug 19 22:59:11 +0000 2024,0,0
842,Chris Jason 🇵🇸,I’m running late to the Olympics! Did I miss the shooting competition!? https://t.co/1p48GbP2mm,Mon Aug 19 22:59:10 +0000 2024,0,2
843,Not Astra 🖤💜✨️,@_cmosis Ngl I don't I just think the fact he slid across the floor and she was able to be on tip toes was cool. The only thing I find weird is the fact dancing is in the Olympics you can't really judge this based on how good you are like other sports. Dancing with the stars 😭,Mon Aug 19 22:58:45 +0000 2024,0,0
844,🃏FLȎ̶͖̽̌̾̈̄̍̀̆̆́͑͌͝Ki🌐X-Hero⛵️🏗,"@LagerthaNZ @KcMagination @UTSnakeyes @stack_n_hodl @Me14727768 👀@Olympics @NBCOlympics 👀
🫢
That's kismet ina strange way cause... 2028 will be in my hometown for next summers Olympics. https://t.co/xD9FMr46hV",Mon Aug 19 22:58:36 +0000 2024,0,2
845,Erick,"Bro, Mario and Sonic in the olympic games is so addictive",Mon Aug 19 22:58:36 +0000 2024,0,0
846,Brandon Bean,"@moooopal 2028 Women’s Basketball Olympics Roster Prediction 
PG Paige Bueckers
PG Caitlin Clark
SF JuJu Watkins
PF Breanna Stewart
PF Aja Wilson
Bench 
PG Sabrina Ionescu
PF Napheesa Collier
SG Jackie Young
PF Angel Reese
C Aliyah Boston
C Cameron Brink
PG Kelsey Plum",Mon Aug 19 22:58:44 +0000 2024,1,4
847,Esther Johnson,"@TomCruise @LA28 @Olympics This is a spectacular shot! One of my favorites! Not only for the breathtaking beauty of it, but for the historical Olympic significance of the moment.  
Congratulations to you and your crew.",Mon Aug 19 22:58:35 +0000 2024,0,0
848,#BLM_#Vote! 🌊☮️,@JustinJBasch Really? I remember DT competing in worlds after the Olympics.,Mon Aug 19 22:58:23 +0000 2024,0,0
849,Error,@jacobdotgov Had to do something to get us Olympics-streamers to stick around,Mon Aug 19 22:58:24 +0000 2024,0,1
850,Crypto Battler,@OliLondonTV How is this a question? Wake the fuck up people. We need to start a looney olympics for all these mental cases,Mon Aug 19 22:58:32 +0000 2024,0,0
851,Solving Aging: My Full Time Project,"@sen3d @winterpard Sure, the ‘princess in video games’ trope is less harmful, but what’s worse is when Olympic-level women athletes are reduced to their looks, like a 7th-ranked woman valued over a 1st for being prettier. Men don’t face this. A man who truly understands women deserves their pride.",Mon Aug 19 22:58:19 +0000 2024,0,1
852,Laura Marie,@InsideVatican No comment from the Vatican on the Mockery of the last supper and men in women’s sports at the Olympics in France. Speaks Volumes!,Mon Aug 19 22:58:14 +0000 2024,0,0
853,Shep/Polly,@servicerotties She’s training for the next Olympics!,Mon Aug 19 22:58:10 +0000 2024,0,2
854,Darrin Lawrence Boze’,"Again I don’t Care. I’ll watch the Rockets when they play, but this soft, watered down version of the NBA is secondary to the NFL and the Astros to me right now. It’s just not that interesting to me D. I didn’t watch the Olympic team. Sorry, D. but it’s lame to me. -(York) https://t.co/0eoTtuBtir",Mon Aug 19 22:58:10 +0000 2024,1,0
855,David 'Carajo' Forest 🇺🇦,"@TheBardOfAnlaby 1981, Hotel Olympic, Calella. Half Board and the coach wasn't those luxury jobs you get now either, more like a Wally Arnold coach. No curtains, no reclining seats, no bloody comfort. Journey was loooooooong but have gr8 memories like everyone else.",Mon Aug 19 22:58:09 +0000 2024,0,1
856,Native Olympic Team,'Over for everybody': Jaylen Brown goes underwater in offseason workout https://t.co/LpwMBWE8E5,Mon Aug 19 22:58:04 +0000 2024,0,0
857,WTC,@RoadtripC Remember China’s Olympic team building &amp; training still runs on the old Soviet system. There still isn’t a “playing sports as a hobby while young then getting really good at it” culture in China yet. They pick their Olympic prospects based on physical traits when they’re young.,Mon Aug 19 22:58:02 +0000 2024,0,1
858,pisspants,Some tooth pick just posted an Olympic competitor and called her an average girl😂,Mon Aug 19 22:57:57 +0000 2024,0,0
859,Olga,#GlobalAllStars  is the drag Olympics I know I needed!!!!!!,Mon Aug 19 22:57:56 +0000 2024,0,0
860,Halee Walsh,"@nationalpost Not the Olympics, its supposed to be democracy. NO ONE voted for Kamala, got 4th in her own state  in 2020.(think of how terrible you have to be to lose your own state, lol) DNC cancelled primary debates to hide Joe's dementia, now installed Kamala when it became impossible to https://t.co/jnwexbjNcb",Mon Aug 19 22:57:54 +0000 2024,0,1
861,twiph0nik,@pupkarov i saw this and just remembered him ... (olympics mascot 1996) https://t.co/frYrBIH6aD,Mon Aug 19 22:57:54 +0000 2024,0,0
862,pchazzzSF,@creepydotorg @Olympics Because the IOC wants to control the narrative.,Mon Aug 19 22:57:52 +0000 2024,0,0
863,Hanna,@AmiriKing Wasn’t she at the Olympics break dancing?!,Mon Aug 19 22:57:45 +0000 2024,0,0
864,J. VanCrump-Howard,"@creepydotorg @Olympics She ended up with MILLIONS in Endorsements....so she Basically got PAID to make a Global MOCKERY of Break Dancing and the People Who Created it smh 
#TheCommitteeWasINOnit",Mon Aug 19 22:57:44 +0000 2024,0,0
865,DawgsFan,@jimrome When were the Olympics?,Mon Aug 19 22:57:35 +0000 2024,0,1
866,Zay,@Prospect_AP @3rdeye_Duce @kicks @bballforever_ Ya having 1st seed has nothing to do with your opponent best players now being available not ya fault but I wouldn’t trust unproven talent in the Olympics either,Mon Aug 19 22:57:22 +0000 2024,0,0
867,UNB Reds,"Our ‘R’ at the Olympics! Thanks Coach, and welcome home.
#goredsgo",Mon Aug 19 22:57:20 +0000 2024,0,6
868,Wendy Yockey,@RamyBabar @jeromebettes2 @Awakeartistk @SaraCarterDC @RealCandaceO I did however like it when they went to Paris &amp; protested against the Olympics mocking the Jesus Christ &amp; the Last Supper.,Mon Aug 19 22:57:13 +0000 2024,0,0
869,Akhenaten,"What If YouTubers Had National Teams Like The Olympics?
https://t.co/2AvMExGnR5
#Olympics #USA #basketball #football #hockey",Mon Aug 19 22:57:11 +0000 2024,0,0
870,12 bottles of rubicon please,Should booking a same day doctor's appointment be considered an Olympic sport,Mon Aug 19 22:57:05 +0000 2024,0,1
871,bearer of the curse,does anyone remember enstars shipping Olympics,Mon Aug 19 22:56:48 +0000 2024,0,0
872,Kenneth Dias,@jimrome Nobody watched these Olympics,Mon Aug 19 22:56:53 +0000 2024,0,13
873,Fred Enthusiast,"@martin_fozo @UncorruptedMan Bombed Britain ruthlessly

Tried to get Mexico to ally with the axis

""The Final Solution""

Banned music, clothing, and other stuff that weren't Nazi standard

Spread propaganda and practically brainwashed children

Covered up everything he did at the 1936 Olympics https://t.co/1luGR6RZxV",Mon Aug 19 22:57:00 +0000 2024,0,0
874,Jen The Feisty Librarian,"Chocolate zucchini muffins, made locally and not imported from the Olympic village cafeteria in Paris. If you’re not Very Online enough to get that reference, don’t worry about it. https://t.co/3crWIJSndt",Mon Aug 19 22:56:31 +0000 2024,2,310
875,Randy Boodogan,@ClownWorld_ Special Olympics right?,Mon Aug 19 22:56:28 +0000 2024,0,0
876,William Bragg,"@RushmoreLists Leon Lett  Thanksgiving game oops
Jose Canseco  baseball bounces off his head over fence for a HR
Jimmie Johnson. Wins 5 consecutive Nascar championships 
Jesse Owens  Wins 4 gold medals in 1936 Olympics in Germany",Mon Aug 19 22:56:26 +0000 2024,0,0
877,Zachary Tasker,"@LLSportsCards @Konnor4Realz @JohnRichTV Way too close to the season for an injury 

There are months between Olympic basketball and the NBA season…there would be about 1 week between Olympic football and the nfl season",Mon Aug 19 22:56:22 +0000 2024,0,0
878,arsendragon,@Marty__Byrde @HOBricks Why the hell is their an MVP award in an Olympic basketball tournament anyway? Not like ppl in there other team sports give one out.,Mon Aug 19 22:56:17 +0000 2024,1,0
879,Rupert Grauholz 🏴󠁧󠁢󠁥󠁮󠁧󠁿,@SydneyBluenose @miketomalaris He won multiple medals at an olympic games. Think he's more than repaid taxpayers.,Mon Aug 19 22:56:11 +0000 2024,0,0
880,klf84,@StoolGreenie Also not let Kerr coach olympic teams anymore,Mon Aug 19 22:56:12 +0000 2024,0,0
881,Olympics is on. Shuddup,"@phildomcmerkin @AbeFroman If a frog had wings, it wouldn’t bump its ass when it hops",Mon Aug 19 22:56:13 +0000 2024,0,2
882,shanicealisha .,vacation prep is an underrated olympic sport .,Mon Aug 19 22:56:01 +0000 2024,1,2
883,The McGoo1888,@MikeyTheBuddie Genuine true story wisnae the Olympics but the Ski world Championships...at ah place called St Anton in Austria ahm the chief of comms mobiles were quite knew so ah wis important...well ye can imagine whit ah got uptae...wis ace...face oan the telly everywhere...,Mon Aug 19 22:55:59 +0000 2024,0,1
884,Roses 4 Moon⁷,"@writeonthestars @cypheraze You forgot RUN Jin, Jin at the Olympics, Jin w/ Gucci &amp; Fred &amp; Jin in 2 shows. Jhope is coming in 50 days, and we'll be just as excited for him. Hopefully, more than the energy Jin is receiving.",Mon Aug 19 22:55:58 +0000 2024,1,111
885,Peter Leiataua Ahching,"@NBCSports American Icon Alex “Spiff” Sedrick !!! Olympic medal in Women’s Rugby 2024 Paris, France !!! First. Time. Ever.",Mon Aug 19 22:55:52 +0000 2024,0,4
886,Dave,@MattWallace888 Olympic athletes = not average.,Mon Aug 19 22:55:44 +0000 2024,0,0
887,Mac,Need him to address why they didn’t pick Brunson for the Olympics just to have Hali riding the bench the whole tourney,Mon Aug 19 22:55:35 +0000 2024,0,0
888,Abdulkhaliq,@trackspice Adeleke hands down the baddest at the Olympics,Mon Aug 19 22:55:32 +0000 2024,0,0
889,Lucqué,"Quite sad this was the last decent Olympic video game, even Athens was better than that Tokyo bs",Mon Aug 19 22:55:26 +0000 2024,0,0
890,Taela,@thvnewl He posted about Olympics. He's just busy now.,Mon Aug 19 22:55:22 +0000 2024,0,4
891,AllTimeGreat Guardians,@fitdaddy_scott That Algerian boxer from the Olympics,Mon Aug 19 22:55:08 +0000 2024,0,0
892,Jules 🇨🇦,"Change! I got it at an Eras Tour show of my own making. Paris N5 😉 at the Olympics Marathon Pour Tous. Was a pretty sweet experience! All the better with a great soundtrack.

SS: Paris and Change! Just a bit too early. @taylornation13 #TheErasTour https://t.co/p1ykReayBf",Mon Aug 19 22:54:58 +0000 2024,0,0
893,What Klay Say?…,@froyomara 2028 Olympics loading 👀,Mon Aug 19 22:54:38 +0000 2024,0,1
894,AC’s Collectibles,Grabbed a few hobby boxes of Topps Olympic Hopefuls and pulled an /99 auto of Katie Ledecky! Also hit an /76 flag parallel of Phelps! https://t.co/KRmZHZOpif,Mon Aug 19 22:54:38 +0000 2024,0,6
895,Wasted Thoughts,"@Amer1can_Barbie In the first picture you were like the female counterpart to the male French pole vaulter in the Olympics. In the end, he, too, did get over the bar... 🤣",Mon Aug 19 22:54:31 +0000 2024,0,0
896,ColeBeans☕️,Out There: Olympic bronze medalist Brazil’s Rayssa Leal https://t.co/UoMcruYJEo,Mon Aug 19 22:54:26 +0000 2024,0,0
